"","game_id","total_line","spread_line","home_score","away_score","result","total","season","week","home_team","away_team","posteam","defteam","off_epa","off_pass_epa","off_rush_epa","def_epa","def_pass_epa","def_rush_epa"
"1685","2014_03_MIN_NO",49.5,-10,20,9,11,29,2014,3,"NO","MIN","MIN","NO",0.00440684821777537,0.0596411196599982,-0.0839679860897811,0.192170331711443,0.558314459400006,-0.247202621514831
"1686","2014_03_MIN_NO",49.5,-10,20,9,11,29,2014,3,"NO","MIN","NO","MIN",0.192170331711443,0.558314459400006,-0.247202621514831,0.00440684821777537,0.0596411196599982,-0.0839679860897811
"1687","2014_03_HOU_NYG",41.5,-1,30,17,13,47,2014,3,"NYG","HOU","HOU","NYG",-0.130047712261001,-0.12669449787414,-0.13487634097808,-0.0123805818594744,0.0330789044898894,-0.0445348526919513
"1688","2014_03_HOU_NYG",41.5,-1,30,17,13,47,2014,3,"NYG","HOU","NYG","HOU",-0.0123805818594744,0.0330789044898894,-0.0445348526919513,-0.130047712261001,-0.12669449787414,-0.13487634097808
"1689","2014_03_WAS_PHI",50.5,-4,37,34,3,71,2014,3,"PHI","WAS","PHI","WAS",0.0383777058473516,0.331602957811698,-0.484328178089092,0.206454053572717,0.356004735771949,-0.0594138258925846
"1690","2014_03_WAS_PHI",50.5,-4,37,34,3,71,2014,3,"PHI","WAS","WAS","PHI",0.206454053572717,0.356004735771949,-0.0594138258925846,0.0383777058473516,0.331602957811698,-0.484328178089092
"1691","2014_03_DAL_STL",45,1.5,31,34,-3,65,2014,3,"LA","DAL","DAL","LA",0.0243769684256712,0.192571254849688,-0.118899645935528,0.05196258983251,0.238420117156805,-0.218079346292331
"1692","2014_03_DAL_STL",45,1.5,31,34,-3,65,2014,3,"LA","DAL","LA","DAL",0.05196258983251,0.238420117156805,-0.218079346292331,0.0243769684256712,0.192571254849688,-0.118899645935528
"1693","2014_03_SF_ARI",41,3,23,14,9,37,2014,3,"ARI","SF","ARI","SF",0.178830769803672,0.309532284298302,-0.00632970906372066,0.136975100946133,0.264514439847899,-0.0737420676741749
"1694","2014_03_SF_ARI",41,3,23,14,9,37,2014,3,"ARI","SF","SF","ARI",0.136975100946133,0.264514439847899,-0.0737420676741749,0.178830769803672,0.309532284298302,-0.00632970906372066
"1695","2014_03_KC_MIA",43,-6,15,34,-19,49,2014,3,"MIA","KC","KC","MIA",0.0766500898209633,0.196787222780032,-0.014185303391991,-0.22401918485179,-0.29126134628559,-0.066000105482362
"1696","2014_03_KC_MIA",43,-6,15,34,-19,49,2014,3,"MIA","KC","MIA","KC",-0.22401918485179,-0.29126134628559,-0.066000105482362,0.0766500898209633,0.196787222780032,-0.014185303391991
"1697","2014_03_DEN_SEA",48,-4,26,20,6,46,2014,3,"SEA","DEN","DEN","SEA",-0.125519688942198,0.0943536952010004,-0.704133857740089,0.0164479512415375,-0.001493581818827,0.035386236138589
"1698","2014_03_DEN_SEA",48,-4,26,20,6,46,2014,3,"SEA","DEN","SEA","DEN",0.0164479512415375,-0.001493581818827,0.035386236138589,-0.125519688942198,0.0943536952010004,-0.704133857740089
"1699","2014_03_PIT_CAR",42.5,-3,19,37,-18,56,2014,3,"CAR","PIT","CAR","PIT",0.0688102080141899,0.110431765554652,-0.11848680091789,0.299595665447004,0.16044253426822,0.430051725927115
"1700","2014_03_PIT_CAR",42.5,-3,19,37,-18,56,2014,3,"CAR","PIT","PIT","CAR",0.299595665447004,0.16044253426822,0.430051725927115,0.0688102080141899,0.110431765554652,-0.11848680091789
"1701","2014_03_CHI_NYJ",44.5,-1.5,19,27,-8,46,2014,3,"NYJ","CHI","CHI","NYJ",-0.0445732885512809,-0.0257405925723689,-0.088516245835409,-0.105393603418843,-0.159168356755769,-0.0102536552073585
"1702","2014_03_CHI_NYJ",44.5,-1.5,19,27,-8,46,2014,3,"NYJ","CHI","NYJ","CHI",-0.105393603418843,-0.159168356755769,-0.0102536552073585,-0.0445732885512809,-0.0257405925723689,-0.088516245835409
"1703","2014_04_NYG_WAS",44.5,-3,14,45,-31,59,2014,4,"WAS","NYG","NYG","WAS",0.217256667482063,0.38727020359453,0.0382950505215711,-0.359543546493604,-0.536893150962091,0.00558799211798674
"1704","2014_04_NYG_WAS",44.5,-3,14,45,-31,59,2014,4,"WAS","NYG","WAS","NYG",-0.359543546493604,-0.536893150962091,0.00558799211798674,0.217256667482063,0.38727020359453,0.0382950505215711
"1705","2014_04_CAR_BAL",42.5,-3.5,38,10,28,48,2014,4,"BAL","CAR","BAL","CAR",0.398932916923364,0.869561473024078,-0.071695639177349,0.0293694437738712,0.414125779003371,-0.503370097313128
"1706","2014_04_CAR_BAL",42.5,-3.5,38,10,28,48,2014,4,"BAL","CAR","CAR","BAL",0.0293694437738712,0.414125779003371,-0.503370097313128,0.398932916923364,0.869561473024078,-0.071695639177349
"1707","2014_04_GB_CHI",51,2,17,38,-21,55,2014,4,"CHI","GB","CHI","GB",-0.00298936304450526,-0.182847143101879,0.154934541396115,0.559369948157878,0.847153637905903,0.0957184480082813
"1708","2014_04_GB_CHI",51,2,17,38,-21,55,2014,4,"CHI","GB","GB","CHI",0.559369948157878,0.847153637905903,0.0957184480082813,-0.00298936304450526,-0.182847143101879,0.154934541396115
"1709","2014_04_BUF_HOU",44,-3,23,17,6,40,2014,4,"HOU","BUF","BUF","HOU",-0.275281000803514,-0.375602614343914,-0.0789995830070794,-0.286683643486514,-0.272013238387812,-0.314627272245947
"1710","2014_04_BUF_HOU",44,-3,23,17,6,40,2014,4,"HOU","BUF","HOU","BUF",-0.286683643486514,-0.272013238387812,-0.314627272245947,-0.275281000803514,-0.375602614343914,-0.0789995830070794
"1711","2014_04_TEN_IND",45.5,-7.5,41,17,24,58,2014,4,"IND","TEN","IND","TEN",0.236234592272078,0.600193498893456,-0.167071223173234,-0.151689168323777,-0.313389900328824,0.161605999936
"1712","2014_04_TEN_IND",45.5,-7.5,41,17,24,58,2014,4,"IND","TEN","TEN","IND",-0.151689168323777,-0.313389900328824,0.161605999936,0.236234592272078,0.600193498893456,-0.167071223173234
"1713","2014_04_DET_NYJ",43.5,-2,17,24,-7,41,2014,4,"NYJ","DET","DET","NYJ",0.122620089190382,0.249228313186158,-0.0778429321362637,-0.0932801125058966,-0.131533362954001,-0.0436925656287241
"1714","2014_04_DET_NYJ",43.5,-2,17,24,-7,41,2014,4,"NYJ","DET","NYJ","DET",-0.0932801125058966,-0.131533362954001,-0.0436925656287241,0.122620089190382,0.249228313186158,-0.0778429321362637
"1715","2014_04_MIA_OAK",41,4,14,38,-24,52,2014,4,"LV","MIA","LV","MIA",-0.444859380809248,-0.319855056148853,-0.764314877163593,0.0550961776599822,0.397879445898385,-0.248511859922603
"1716","2014_04_MIA_OAK",41,4,14,38,-24,52,2014,4,"LV","MIA","MIA","LV",0.0550961776599822,0.397879445898385,-0.248511859922603,-0.444859380809248,-0.319855056148853,-0.764314877163593
"1717","2014_04_TB_PIT",44.5,-7.5,24,27,-3,51,2014,4,"PIT","TB","PIT","TB",0.125299231118411,0.281578013871132,-0.13516540680279,0.120257543724202,0.132350288773343,0.0928897522971965
"1718","2014_04_TB_PIT",44.5,-7.5,24,27,-3,51,2014,4,"PIT","TB","TB","PIT",0.120257543724202,0.132350288773343,0.0928897522971965,0.125299231118411,0.281578013871132,-0.13516540680279
"1719","2014_04_JAX_SD",45,-13,33,14,19,47,2014,4,"LAC","JAX","JAX","LAC",-0.17635722226517,-0.0730683796820813,-0.341619370398112,0.235269531574925,0.511535623576989,-0.331075957029307
"1720","2014_04_JAX_SD",45,-13,33,14,19,47,2014,4,"LAC","JAX","LAC","JAX",0.235269531574925,0.511535623576989,-0.331075957029307,-0.17635722226517,-0.0730683796820813,-0.341619370398112
"1721","2014_04_ATL_MIN",48,5.5,41,28,13,69,2014,4,"MIN","ATL","ATL","MIN",0.194111852310709,0.187230950530914,0.206935351082145,0.286778474097913,0.45926334391197,0.165255043092554
"1722","2014_04_ATL_MIN",48,5.5,41,28,13,69,2014,4,"MIN","ATL","MIN","ATL",0.286778474097913,0.45926334391197,0.165255043092554,0.194111852310709,0.187230950530914,0.206935351082145
"1723","2014_04_PHI_SF",48.5,-3.5,26,21,5,47,2014,4,"SF","PHI","PHI","SF",-0.317494153398521,-0.324629048890942,-0.291332869926312,-0.0349216029105732,-0.183156327697147,0.0910779131580146
"1724","2014_04_PHI_SF",48.5,-3.5,26,21,5,47,2014,4,"SF","PHI","SF","PHI",-0.0349216029105732,-0.183156327697147,0.0910779131580146,-0.317494153398521,-0.324629048890942,-0.291332869926312
"1725","2014_04_NO_DAL",53.5,3,38,17,21,55,2014,4,"DAL","NO","DAL","NO",0.323270971204241,0.478763187101299,0.17749701880075,0.0486938805397968,-0.000304270682027744,0.222071954093945
"1726","2014_04_NO_DAL",53.5,3,38,17,21,55,2014,4,"DAL","NO","NO","DAL",0.0486938805397968,-0.000304270682027744,0.222071954093945,0.323270971204241,0.478763187101299,0.17749701880075
"1727","2014_04_NE_KC",45,3,41,14,27,55,2014,4,"KC","NE","KC","NE",0.211179691688456,0.493305933627682,-0.00825182981983138,-0.2471817592052,-0.302456182207221,-0.133178261763533
"1728","2014_04_NE_KC",45,3,41,14,27,55,2014,4,"KC","NE","NE","KC",-0.2471817592052,-0.302456182207221,-0.133178261763533,0.211179691688456,0.493305933627682,-0.00825182981983138
"1729","2014_05_MIN_GB",46.5,-8.5,42,10,32,52,2014,5,"GB","MIN","GB","MIN",0.108554828678048,0.143978835044739,0.0770668230187665,-0.272512291004043,-0.382282627408416,-0.0529716181952972
"1730","2014_05_MIN_GB",46.5,-8.5,42,10,32,52,2014,5,"GB","MIN","MIN","GB",-0.272512291004043,-0.382282627408416,-0.0529716181952972,0.108554828678048,0.143978835044739,0.0770668230187665
"1731","2014_05_CHI_CAR",46.5,-1.5,31,24,7,55,2014,5,"CAR","CHI","CAR","CHI",-0.124720022397893,-0.190948268903165,-0.0226181423689316,-0.0787724815688491,0.0423558128652456,-0.309493042395696
"1732","2014_05_CHI_CAR",46.5,-1.5,31,24,7,55,2014,5,"CAR","CHI","CHI","CAR",-0.0787724815688491,0.0423558128652456,-0.309493042395696,-0.124720022397893,-0.190948268903165,-0.0226181423689316
"1733","2014_05_HOU_DAL",47.5,-5,20,17,3,37,2014,5,"DAL","HOU","DAL","HOU",0.086898094587559,0.257349006425735,-0.130039429570119,0.0161134675370208,-0.188283278305862,0.186444089072756
"1734","2014_05_HOU_DAL",47.5,-5,20,17,3,37,2014,5,"DAL","HOU","HOU","DAL",0.0161134675370208,-0.188283278305862,0.186444089072756,0.086898094587559,0.257349006425735,-0.130039429570119
"1735","2014_05_BUF_DET",43,-4.5,14,17,-3,31,2014,5,"DET","BUF","BUF","DET",-0.137916468927457,0.00518363485233479,-0.417894932844442,-0.227251538460407,-0.293252375877207,-0.0987235919119006
"1736","2014_05_BUF_DET",43,-4.5,14,17,-3,31,2014,5,"DET","BUF","DET","BUF",-0.227251538460407,-0.293252375877207,-0.0987235919119006,-0.137916468927457,0.00518363485233479,-0.417894932844442
"1737","2014_05_BAL_IND",49.5,-2.5,20,13,7,33,2014,5,"IND","BAL","BAL","IND",-0.343933724211699,-0.483620698901194,0.0378773399395868,-0.0960276633184762,0.0398774792298526,-0.330346874608698
"1738","2014_05_BAL_IND",49.5,-2.5,20,13,7,33,2014,5,"IND","BAL","IND","BAL",-0.0960276633184762,0.0398774792298526,-0.330346874608698,-0.343933724211699,-0.483620698901194,0.0378773399395868
"1739","2014_05_PIT_JAX",47,6,9,17,-8,26,2014,5,"JAX","PIT","JAX","PIT",-0.212365714487628,-0.29885369727466,0.000971309720383336,0.0578818028787285,0.111721124972815,-0.0282611124718096
"1740","2014_05_PIT_JAX",47,6,9,17,-8,26,2014,5,"JAX","PIT","PIT","JAX",0.0578818028787285,0.111721124972815,-0.0282611124718096,-0.212365714487628,-0.29885369727466,0.000971309720383336
"1741","2014_05_TB_NO",47.5,-11,37,31,6,68,2014,5,"NO","TB","NO","TB",0.0249045373017085,-0.030313671239278,0.139285112136609,0.109900090447324,0.336120709473526,-0.245589453736708
"1742","2014_05_TB_NO",47.5,-11,37,31,6,68,2014,5,"NO","TB","TB","NO",0.109900090447324,0.336120709473526,-0.245589453736708,0.0249045373017085,-0.030313671239278,0.139285112136609
"1743","2014_05_ATL_NYG",50.5,-4,30,20,10,50,2014,5,"NYG","ATL","ATL","NYG",-0.0140214251907091,0.0454709961948616,-0.141505185302646,0.128449025726092,0.238908021775687,0.021441873303047
"1744","2014_05_ATL_NYG",50.5,-4,30,20,10,50,2014,5,"NYG","ATL","NYG","ATL",0.128449025726092,0.238908021775687,0.021441873303047,-0.0140214251907091,0.0454709961948616,-0.141505185302646
"1745","2014_05_STL_PHI",48,-3.5,34,28,6,62,2014,5,"PHI","LA","LA","PHI",-0.00607196182490474,0.0483627825698657,-0.131508546734593,-0.0904979412903567,0.0129839063778036,-0.210148827656667
"1746","2014_05_STL_PHI",48,-3.5,34,28,6,62,2014,5,"PHI","LA","PHI","LA",-0.0904979412903567,0.0129839063778036,-0.210148827656667,-0.00607196182490474,0.0483627825698657,-0.131508546734593
"1747","2014_05_CLE_TEN",44.5,1,28,29,-1,57,2014,5,"TEN","CLE","CLE","TEN",0.16358514193796,0.16501458736813,0.16207628287278,0.126969596388335,0.246617030974344,-0.0174324798361591
"1748","2014_05_CLE_TEN",44.5,1,28,29,-1,57,2014,5,"TEN","CLE","TEN","CLE",0.126969596388335,0.246617030974344,-0.0174324798361591,0.16358514193796,0.16501458736813,0.16207628287278
"1749","2014_05_ARI_DEN",47,-8,41,20,21,61,2014,5,"DEN","ARI","ARI","DEN",-0.211229496140935,-0.124690254616413,-0.379753282267637,0.185290510115106,0.31207295447196,-0.0487693871590846
"1750","2014_05_ARI_DEN",47,-8,41,20,21,61,2014,5,"DEN","ARI","DEN","ARI",0.185290510115106,0.31207295447196,-0.0487693871590846,-0.211229496140935,-0.124690254616413,-0.379753282267637
"1751","2014_05_NYJ_SD",44.5,-7,31,0,31,31,2014,5,"LAC","NYJ","LAC","NYJ",0.143594719343951,0.44353121656121,-0.0888560659994255,-0.505495543990508,-0.654275376254439,-0.271698664718618
"1752","2014_05_NYJ_SD",44.5,-7,31,0,31,31,2014,5,"LAC","NYJ","NYJ","LAC",-0.505495543990508,-0.654275376254439,-0.271698664718618,0.143594719343951,0.44353121656121,-0.0888560659994255
"1753","2014_05_KC_SF",43.5,-4,22,17,5,39,2014,5,"SF","KC","KC","SF",0.152697043722297,0.152706293887127,0.15268316847505,0.0582154837834906,0.0771453650303574,0.0428669314211662
"1754","2014_05_KC_SF",43.5,-4,22,17,5,39,2014,5,"SF","KC","SF","KC",0.0582154837834906,0.0771453650303574,0.0428669314211662,0.152697043722297,0.152706293887127,0.15268316847505
"1755","2014_05_CIN_NE",46,2.5,43,17,26,60,2014,5,"NE","CIN","CIN","NE",-0.121476131185023,-0.117398860392407,-0.128271582506051,0.162136007232464,0.217229847800857,0.116010931407762
"1756","2014_05_CIN_NE",46,2.5,43,17,26,60,2014,5,"NE","CIN","NE","CIN",0.162136007232464,0.217229847800857,0.116010931407762,-0.121476131185023,-0.117398860392407,-0.128271582506051
"1757","2014_05_SEA_WAS",45.5,7,17,27,-10,44,2014,5,"WAS","SEA","SEA","WAS",0.193497707120767,0.0442109658929107,0.305462763041659,-0.049249837649757,0.167756697676629,-0.52155817924248
"1758","2014_05_SEA_WAS",45.5,7,17,27,-10,44,2014,5,"WAS","SEA","WAS","SEA",-0.049249837649757,0.167756697676629,-0.52155817924248,0.193497707120767,0.0442109658929107,0.305462763041659
"1759","2014_06_IND_HOU",46,2.5,28,33,-5,61,2014,6,"HOU","IND","HOU","IND",-0.0546775316866969,-0.170607573811139,0.0805741841251528,-0.00508036740326257,0.314825567882101,-0.460703972203629
"1760","2014_06_IND_HOU",46,2.5,28,33,-5,61,2014,6,"HOU","IND","IND","HOU",-0.00508036740326257,0.314825567882101,-0.460703972203629,-0.0546775316866969,-0.170607573811139,0.0805741841251528
"1761","2014_06_NE_BUF",44,-1,22,37,-15,59,2014,6,"BUF","NE","BUF","NE",0.0142301297466437,0.137504063903513,-0.221598266031715,0.331286351849492,0.716690093050543,-0.269943484424148
"1762","2014_06_NE_BUF",44,-1,22,37,-15,59,2014,6,"BUF","NE","NE","BUF",0.331286351849492,0.716690093050543,-0.269943484424148,0.0142301297466437,0.137504063903513,-0.221598266031715
"1763","2014_06_CAR_CIN",43.5,-7,37,37,0,74,2014,6,"CIN","CAR","CAR","CIN",0.226443601942671,0.2671848196386,0.172521402051001,0.197476301125626,0.235390077449666,0.143663199246343
"1764","2014_06_CAR_CIN",43.5,-7,37,37,0,74,2014,6,"CIN","CAR","CIN","CAR",0.197476301125626,0.235390077449666,0.143663199246343,0.226443601942671,0.2671848196386,0.172521402051001
"1765","2014_06_PIT_CLE",46.5,-2.5,31,10,21,41,2014,6,"CLE","PIT","CLE","PIT",0.0377159125990074,0.436861639927901,-0.151353116135732,-0.181418680498594,-0.257807801840747,-0.0763836386531328
"1766","2014_06_PIT_CLE",46.5,-2.5,31,10,21,41,2014,6,"CLE","PIT","PIT","CLE",-0.181418680498594,-0.257807801840747,-0.0763836386531328,0.0377159125990074,0.436861639927901,-0.151353116135732
"1767","2014_06_GB_MIA",46.5,1.5,24,27,-3,51,2014,6,"MIA","GB","GB","MIA",0.111402457203779,0.227089287356024,-0.0463523111856458,0.0400066922630437,0.200487525386052,-0.18327098860375
"1768","2014_06_GB_MIA",46.5,1.5,24,27,-3,51,2014,6,"MIA","GB","MIA","GB",0.0400066922630437,0.200487525386052,-0.18327098860375,0.111402457203779,0.227089287356024,-0.0463523111856458
"1769","2014_06_DET_MIN",43,-1,3,17,-14,20,2014,6,"MIN","DET","DET","MIN",-0.0977858112390151,-0.0905538777052403,-0.107342294837218,-0.425713095753118,-0.57270990265037,-0.0366039010250996
"1770","2014_06_DET_MIN",43,-1,3,17,-14,20,2014,6,"MIN","DET","MIN","DET",-0.425713095753118,-0.57270990265037,-0.0366039010250996,-0.0977858112390151,-0.0905538777052403,-0.107342294837218
"1771","2014_06_DEN_NYJ",47,10,17,31,-14,48,2014,6,"NYJ","DEN","DEN","NYJ",0.131279761048041,0.291666952790268,-0.0339676486257689,-0.227996189293439,-0.19591361033682,-0.328521603357513
"1772","2014_06_DEN_NYJ",47,10,17,31,-14,48,2014,6,"NYJ","DEN","NYJ","DEN",-0.227996189293439,-0.19591361033682,-0.328521603357513,0.131279761048041,0.291666952790268,-0.0339676486257689
"1773","2014_06_BAL_TB",44,3.5,17,48,-31,65,2014,6,"TB","BAL","BAL","TB",0.432204316732321,1.01855318415097,-0.0625275401521646,-0.102713825838026,-0.16320791059754,0.0619645160073156
"1774","2014_06_BAL_TB",44,3.5,17,48,-31,65,2014,6,"TB","BAL","TB","BAL",-0.102713825838026,-0.16320791059754,0.0619645160073156,0.432204316732321,1.01855318415097,-0.0625275401521646
"1775","2014_06_JAX_TEN",42.5,-4,16,14,2,30,2014,6,"TEN","JAX","JAX","TEN",-0.0446190756032234,-0.0836524580464995,0.0419332072057802,-0.0601060046605264,0.0619415397288265,-0.22460486883748
"1776","2014_06_JAX_TEN",42.5,-4,16,14,2,30,2014,6,"TEN","JAX","TEN","JAX",-0.0601060046605264,0.0619415397288265,-0.22460486883748,-0.0446190756032234,-0.0836524580464995,0.0419332072057802
"1777","2014_06_SD_OAK",43.5,7,28,31,-3,59,2014,6,"LV","LAC","LAC","LV",0.267901703209509,0.426467525995023,0.0776227158668917,0.262064857269105,0.333869509362592,0.139996948710177
"1778","2014_06_SD_OAK",43.5,7,28,31,-3,59,2014,6,"LV","LAC","LV","LAC",0.262064857269105,0.333869509362592,0.139996948710177,0.267901703209509,0.426467525995023,0.0776227158668917
"1779","2014_06_WAS_ARI",47,-5,30,20,10,50,2014,6,"ARI","WAS","ARI","WAS",0.00306233982287717,0.133440666809615,-0.252025691238131,-0.220142493317305,-0.252938463273693,-0.142975505184629
"1780","2014_06_WAS_ARI",47,-5,30,20,10,50,2014,6,"ARI","WAS","WAS","ARI",-0.220142493317305,-0.252938463273693,-0.142975505184629,0.00306233982287717,0.133440666809615,-0.252025691238131
"1781","2014_06_CHI_ATL",55.5,-3.5,13,27,-14,40,2014,6,"ATL","CHI","ATL","CHI",-0.16461589203894,-0.173402671847487,-0.134594394359738,0.288143568550806,0.471642067446123,-0.00121944893796283
"1782","2014_06_CHI_ATL",55.5,-3.5,13,27,-14,40,2014,6,"ATL","CHI","CHI","ATL",0.288143568550806,0.471642067446123,-0.00121944893796283,-0.16461589203894,-0.173402671847487,-0.134594394359738
"1783","2014_06_DAL_SEA",47,-10,23,30,-7,53,2014,6,"SEA","DAL","DAL","SEA",0.161801135684315,0.393603118594617,-0.0567550196311132,-0.153638184312257,-0.236749357767577,-0.0151195618867253
"1784","2014_06_DAL_SEA",47,-10,23,30,-7,53,2014,6,"SEA","DAL","SEA","DAL",-0.153638184312257,-0.236749357767577,-0.0151195618867253,0.161801135684315,0.393603118594617,-0.0567550196311132
"1785","2014_06_NYG_PHI",50.5,-1,27,0,27,27,2014,6,"PHI","NYG","NYG","PHI",-0.343871362885693,-0.448330066496662,-0.18718330746924,-0.000533989408051183,-0.00471663388926434,0.00353247050423939
"1786","2014_06_NYG_PHI",50.5,-1,27,0,27,27,2014,6,"PHI","NYG","PHI","NYG",-0.000533989408051183,-0.00471663388926434,0.00353247050423939,-0.343871362885693,-0.448330066496662,-0.18718330746924
"1787","2014_06_SF_STL",44,3.5,17,31,-14,48,2014,6,"LA","SF","LA","SF",-0.195460846776843,-0.262031482808087,-0.065213950193973,-0.0191537171105661,0.321879240857926,-0.41702550140714
"1788","2014_06_SF_STL",44,3.5,17,31,-14,48,2014,6,"LA","SF","SF","LA",-0.0191537171105661,0.321879240857926,-0.41702550140714,-0.195460846776843,-0.262031482808087,-0.065213950193973
"1789","2014_07_NYJ_NE",44.5,-9.5,27,25,2,52,2014,7,"NE","NYJ","NE","NYJ",0.120599103670708,0.211031028367363,-0.108495105560818,0.131016939750496,0.0758862654630109,0.17845496181182
"1790","2014_07_NYJ_NE",44.5,-9.5,27,25,2,52,2014,7,"NE","NYJ","NYJ","NE",0.131016939750496,0.0758862654630109,0.17845496181182,0.120599103670708,0.211031028367363,-0.108495105560818
"1791","2014_07_ATL_BAL",49.5,-7,29,7,22,36,2014,7,"BAL","ATL","ATL","BAL",-0.235590905406036,-0.256094660916476,-0.172798154155316,0.0709428571015026,0.392644559688239,-0.161397261433363
"1792","2014_07_ATL_BAL",49.5,-7,29,7,22,36,2014,7,"BAL","ATL","BAL","ATL",0.0709428571015026,0.392644559688239,-0.161397261433363,-0.235590905406036,-0.256094660916476,-0.172798154155316
"1793","2014_07_MIN_BUF",43.5,-7,17,16,1,33,2014,7,"BUF","MIN","BUF","MIN",-0.126838963203967,-0.160529650513576,-0.0369971303783435,-0.17294645623184,-0.245569352247589,-0.095315084628798
"1794","2014_07_MIN_BUF",43.5,-7,17,16,1,33,2014,7,"BUF","MIN","MIN","BUF",-0.17294645623184,-0.245569352247589,-0.095315084628798,-0.126838963203967,-0.160529650513576,-0.0369971303783435
"1795","2014_07_MIA_CHI",47.5,-3,14,27,-13,41,2014,7,"CHI","MIA","CHI","MIA",-0.269586733142918,-0.398403943473838,0.0708587513030839,0.227452632532178,0.382717839097426,0.0471446507144719
"1796","2014_07_MIA_CHI",47.5,-3,14,27,-13,41,2014,7,"CHI","MIA","MIA","CHI",0.227452632532178,0.382717839097426,0.0471446507144719,-0.269586733142918,-0.398403943473838,0.0708587513030839
"1797","2014_07_NO_DET",45.5,-1.5,24,23,1,47,2014,7,"DET","NO","DET","NO",-0.104029558548498,-0.0952100911232424,-0.120518128082672,-0.0498897616871404,0.0776226284955156,-0.323130597792832
"1798","2014_07_NO_DET",45.5,-1.5,24,23,1,47,2014,7,"DET","NO","NO","DET",-0.0498897616871404,0.0776226284955156,-0.323130597792832,-0.104029558548498,-0.0952100911232424,-0.120518128082672
"1799","2014_07_CAR_GB",48.5,-6.5,38,17,21,55,2014,7,"GB","CAR","CAR","GB",-0.100916122830255,-0.00461498159538245,-0.262702040104842,0.273403890167122,0.35161394671975,0.198090502375702
"1800","2014_07_CAR_GB",48.5,-6.5,38,17,21,55,2014,7,"GB","CAR","GB","CAR",0.273403890167122,0.35161394671975,0.198090502375702,-0.100916122830255,-0.00461498159538245,-0.262702040104842
"1801","2014_07_CIN_IND",50.5,-3,27,0,27,27,2014,7,"IND","CIN","CIN","IND",-0.523948631657361,-0.585660732412916,-0.307956279012918,0.0550423217168241,0.216061394723183,-0.153335302173758
"1802","2014_07_CIN_IND",50.5,-3,27,0,27,27,2014,7,"IND","CIN","IND","CIN",0.0550423217168241,0.216061394723183,-0.153335302173758,-0.523948631657361,-0.585660732412916,-0.307956279012918
"1803","2014_07_CLE_JAX",44.5,4,24,6,18,30,2014,7,"JAX","CLE","CLE","JAX",-0.456150370445421,-0.504956947114975,-0.382099012739892,-0.229294474625086,-0.61113457414461,0.141315033732099
"1804","2014_07_CLE_JAX",44.5,4,24,6,18,30,2014,7,"JAX","CLE","JAX","CLE",-0.229294474625086,-0.61113457414461,0.141315033732099,-0.456150370445421,-0.504956947114975,-0.382099012739892
"1805","2014_07_SEA_STL",43.5,7,28,26,2,54,2014,7,"LA","SEA","LA","SEA",0.124890493289359,0.433333843522373,-0.134201920906372,0.276944980162494,0.38182393736736,0.132284349535094
"1806","2014_07_SEA_STL",43.5,7,28,26,2,54,2014,7,"LA","SEA","SEA","LA",0.276944980162494,0.38182393736736,0.132284349535094,0.124890493289359,0.433333843522373,-0.134201920906372
"1807","2014_07_TEN_WAS",46,-6,19,17,2,36,2014,7,"WAS","TEN","TEN","WAS",0.0259782258430787,0.11818476480313,-0.087184344698802,-0.0996765085673297,-0.0466637922831249,-0.165412276759744
"1808","2014_07_TEN_WAS",46,-6,19,17,2,36,2014,7,"WAS","TEN","WAS","TEN",-0.0996765085673297,-0.0466637922831249,-0.165412276759744,0.0259782258430787,0.11818476480313,-0.087184344698802
"1809","2014_07_KC_SD",46,-3,20,23,-3,43,2014,7,"LAC","KC","KC","LAC",0.153051914669436,0.273356592537479,0.0574251194409907,-0.00340000604911906,0.0411057353162852,-0.0951930976152653
"1810","2014_07_KC_SD",46,-3,20,23,-3,43,2014,7,"LAC","KC","LAC","KC",-0.00340000604911906,0.0411057353162852,-0.0951930976152653,0.153051914669436,0.273356592537479,0.0574251194409907
"1811","2014_07_NYG_DAL",47,-5,31,21,10,52,2014,7,"DAL","NYG","DAL","NYG",0.293186886460103,0.735976833422901,-0.0323939568948957,0.0414778290427945,0.190185678555722,-0.147266749185152
"1812","2014_07_NYG_DAL",47,-5,31,21,10,52,2014,7,"DAL","NYG","NYG","DAL",0.0414778290427945,0.190185678555722,-0.147266749185152,0.293186886460103,0.735976833422901,-0.0323939568948957
"1813","2014_07_ARI_OAK",46,3.5,13,24,-11,37,2014,7,"LV","ARI","ARI","LV",0.0711474552561573,0.276904455655313,-0.106804545089058,-0.126303668276325,-0.106285253854785,-0.158555558177694
"1814","2014_07_ARI_OAK",46,3.5,13,24,-11,37,2014,7,"LV","ARI","LV","ARI",-0.126303668276325,-0.106285253854785,-0.158555558177694,0.0711474552561573,0.276904455655313,-0.106804545089058
"1815","2014_07_SF_DEN",48,-7,42,17,25,59,2014,7,"DEN","SF","DEN","SF",0.397479373432876,0.678602433616922,0.0577890090438207,-0.0794655245745215,-0.0271788965832038,-0.230515783216106
"1816","2014_07_SF_DEN",48,-7,42,17,25,59,2014,7,"DEN","SF","SF","DEN",-0.0794655245745215,-0.0271788965832038,-0.230515783216106,0.397479373432876,0.678602433616922,0.0577890090438207
